,Birth Rate,CO2 Emissions,Days to Start Business,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound
88,0.015615384615384616,42888.27272727273,14.2,191613750646.69232,0.07915384615384614,3635.5384615384614,0.004384615384615384,0.5,81.53846153846153,76.92307692307692,0.9923076923076923,0.21092307692307694,0.676846153846154,0.11223076923076923,4250146.538461538,0.6074615384615385,7055692307.692307
89,0.011000000000000001,7856.454545454545,27.7,2565965616.125,0.06076923076923077,219.3846153846154,0.020000000000000004,0.23925753476004732,82.0,75.0,0.5708465576569025,0.30291626602564103,0.6446538461538462,0.05346153846153846,81109.84615384616,0.5192307692307693,657038461.5384614
90,0.021461538461538462,65561.63636363637,20.1,171722846634.84616,0.07607692307692307,1743.923076923077,0.004384615384615384,0.41538461538461535,82.53846153846153,80.15384615384616,1.1153846153846154,0.27669230769230774,0.6213076923076923,0.10184615384615385,7081146.153846154,0.9157692307692309,4273846153.8461537
91,0.009538461538461539,450547.9090909091,11.3,1782520853423.923,0.08692307692307691,2650.3846153846152,0.0038461538461538464,0.3923076923076923,84.15384615384616,78.46153846153847,1.2615384615384615,0.14107692307692307,0.6623846153846155,0.1964615384615385,58203399.76923077,0.6786153846153847,38430307692.30769
92,0.016846153846153848,10593.272727272728,12.4,11653530259.461538,0.05007692307692308,217.3846153846154,0.017538461538461537,0.16923076923076924,74.6923076923077,69.15384615384616,0.7692307692307693,0.3058461538461538,0.6171538461538462,0.07699999999999999,2652303.769230769,0.5299230769230769,1879846153.8461537
93,0.008769230769230769,1212235.4545454546,24.6,4795284278596.692,0.08592307692307692,3268.153846153846,0.0026923076923076926,0.6538461538461539,85.61538461538461,78.92307692307692,0.8,0.13753846153846155,0.6567692307692308,0.20569230769230767,127564151.76923077,0.8625384615384616,11806076923.076923
94,0.02976923076923077,19204.272727272728,21.1,17341003037.23077,0.091,265.53846153846155,0.019923076923076925,0.16923076923076924,74.3076923076923,71.3076923076923,0.6615384615384615,0.37100000000000005,0.5965384615384616,0.032538461538461544,5543076.923076923,0.8142307692307693,2511153846.1538463
95,0.01946153846153846,185149.36363636365,21.7,90031370897.76923,0.039384615384615386,230.07692307692307,0.026769230769230767,0.12307692307692308,72.46153846153847,61.84615384615385,0.6846153846153846,0.2540769230769231,0.6753846153846155,0.07076923076923078,15530655.692307692,0.5452307692307693,983461538.4615384
96,0.038,9556.454545454546,42.1,23578258619.846153,0.04469230769230769,27.923076923076923,0.05923076923076923,0.08461538461538462,57.46153846153846,54.92307692307692,0.2769230769230769,0.42953846153846154,0.5436153846153846,0.02692307692307692,36935407.615384616,0.22076923076923077,1124692307.6923077
97,0.025,47.54545454545455,29.0,114530972.76923077,0.1046923076923077,129.84615384615384,0.049923076923076924,0.04615384615384616,69.46153846153847,63.84615384615385,0.038461538461538464,0.3628461538461539,0.6006153846153846,0.03669230769230769,91835.38461538461,0.4359230769230769,2985714.285714286
98,0.015461538461538462,77443.09090909091,27.7,17065916293.76923,0.06076923076923077,219.3846153846154,0.029,0.23925753476004732,71.53846153846153,64.38461538461539,0.025,0.24169230769230768,0.6817692307692309,0.07646153846153846,23894324.076923076,0.5988461538461538,657038461.5384614
99,0.009923076923076923,484221.36363636365,14.2,892741223248.4615,0.06038461538461538,1073.6153846153845,0.004538461538461539,0.7153846153846154,82.23076923076923,75.46153846153847,0.8615384615384615,0.18346153846153845,0.7205384615384615,0.09607692307692309,48486079.692307696,0.8118461538461539,11052692307.692308
100,0.019692307692307693,7856.454545454545,55.0,4361143517.615385,0.06076923076923077,219.3846153846154,0.020000000000000004,0.23925753476004732,71.23076923076923,66.92307692307692,0.5708465576569025,0.275,0.659,0.067,1734836.3076923077,0.5629525765496639,657038461.5384614
101,0.02153846153846154,69483.90909090909,34.4,94785585406.38461,0.02769230769230769,953.5384615384615,0.01,0.34615384615384615,74.76923076923077,72.92307692307692,0.8076923076923077,0.2541538461538462,0.7174615384615385,0.02846153846153846,2495051.4615384615,0.982,495769230.7692308
102,0.023076923076923075,5363.0,16.1,3473452530.6923075,0.060153846153846155,41.84615384615385,0.032846153846153844,0.1076923076923077,72.6923076923077,64.76923076923077,0.4461538461538461,0.3156153846153846,0.6330769230769231,0.05123076923076923,5223330.769230769,0.35307692307692307,290692307.6923077
